config_id,model,with_debate,num_turns,gold_label,prediction
agent1_2turns,baseline,True,2,REFUTES,REFUTES
agent1_2turns,baseline,True,2,NOT ENOUGH INFO,REFUTES
agent1_2turns,baseline,True,2,REFUTES,NOT ENOUGH INFO
agent1_2turns,baseline,True,2,NOT ENOUGH INFO,REFUTES
agent1_2turns,baseline,True,2,NOT ENOUGH INFO,SUPPORTS
agent1_2turns,baseline,True,2,REFUTES,REFUTES
agent1_2turns,baseline,True,2,NOT ENOUGH INFO,NOT ENOUGH INFO
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,REFUTES,NOT ENOUGH INFO
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,SUPPORTS
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,SUPPORTS
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,SUPPORTS,REFUTES
agent1_4turns,baseline,True,4,REFUTES,SUPPORTS
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,SUPPORTS
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,NOT ENOUGH INFO
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,NOT ENOUGH INFO
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,REFUTES,REFUTES
agent1_4turns,baseline,True,4,REFUTES,SUPPORTS
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,REFUTES
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,REFUTES,NOT ENOUGH INFO
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,NOT ENOUGH INFO
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,REFUTES,SUPPORTS
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,REFUTES,REFUTES
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,NOT ENOUGH INFO
agent1_4turns,baseline,True,4,REFUTES,REFUTES
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,REFUTES,NOT ENOUGH INFO
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,SUPPORTS
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,NOT ENOUGH INFO
agent1_4turns,baseline,True,4,REFUTES,NOT ENOUGH INFO
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,SUPPORTS
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,REFUTES,SUPPORTS
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,SUPPORTS
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,REFUTES,REFUTES
agent1_4turns,baseline,True,4,REFUTES,NOT ENOUGH INFO
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,REFUTES,REFUTES
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,REFUTES,REFUTES
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,REFUTES,SUPPORTS
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,REFUTES
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,REFUTES
agent1_4turns,baseline,True,4,REFUTES,REFUTES
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,REFUTES
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,NOT ENOUGH INFO
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,NOT ENOUGH INFO
agent1_4turns,baseline,True,4,REFUTES,REFUTES
agent1_4turns,baseline,True,4,REFUTES,REFUTES
agent1_4turns,baseline,True,4,REFUTES,REFUTES
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,SUPPORTS
agent1_4turns,baseline,True,4,REFUTES,REFUTES
agent1_4turns,baseline,True,4,REFUTES,REFUTES
agent1_4turns,baseline,True,4,REFUTES,REFUTES
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,NOT ENOUGH INFO
agent1_4turns,baseline,True,4,REFUTES,REFUTES
agent1_4turns,baseline,True,4,REFUTES,REFUTES
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,REFUTES
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,SUPPORTS
agent1_4turns,baseline,True,4,REFUTES,REFUTES
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,SUPPORTS
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,NOT ENOUGH INFO
agent1_4turns,baseline,True,4,REFUTES,SUPPORTS
agent1_4turns,baseline,True,4,REFUTES,REFUTES
agent1_4turns,baseline,True,4,REFUTES,SUPPORTS
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,NOT ENOUGH INFO
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,NOT ENOUGH INFO
agent1_4turns,baseline,True,4,REFUTES,REFUTES
agent1_4turns,baseline,True,4,REFUTES,REFUTES
agent1_4turns,baseline,True,4,REFUTES,REFUTES
agent1_4turns,baseline,True,4,REFUTES,REFUTES
agent1_4turns,baseline,True,4,REFUTES,NOT ENOUGH INFO
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,SUPPORTS
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,NOT ENOUGH INFO
agent1_4turns,baseline,True,4,REFUTES,REFUTES
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,SUPPORTS
agent1_4turns,baseline,True,4,REFUTES,NOT ENOUGH INFO
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,REFUTES
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,NOT ENOUGH INFO
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,NOT ENOUGH INFO
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,NOT ENOUGH INFO
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,REFUTES
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,SUPPORTS
agent1_4turns,baseline,True,4,REFUTES,NOT ENOUGH INFO
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,REFUTES
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,SUPPORTS
agent1_4turns,baseline,True,4,REFUTES,REFUTES
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,REFUTES
agent1_4turns,baseline,True,4,REFUTES,REFUTES
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,REFUTES
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,SUPPORTS
agent1_4turns,baseline,True,4,REFUTES,REFUTES
agent1_4turns,baseline,True,4,NOT ENOUGH INFO,NOT ENOUGH INFO
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,REFUTES,NOT ENOUGH INFO
agent2_4turns,baseline,True,4,NOT ENOUGH INFO,SUPPORTS
agent2_4turns,baseline,True,4,NOT ENOUGH INFO,SUPPORTS
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,REFUTES,SUPPORTS
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,NOT ENOUGH INFO,NOT ENOUGH INFO
agent2_4turns,baseline,True,4,NOT ENOUGH INFO,NOT ENOUGH INFO
agent2_4turns,baseline,True,4,NOT ENOUGH INFO,SUPPORTS
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,REFUTES,REFUTES
agent2_4turns,baseline,True,4,REFUTES,SUPPORTS
agent2_4turns,baseline,True,4,NOT ENOUGH INFO,REFUTES
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,REFUTES,NOT ENOUGH INFO
agent2_4turns,baseline,True,4,NOT ENOUGH INFO,REFUTES
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,REFUTES,SUPPORTS
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,REFUTES,REFUTES
agent2_4turns,baseline,True,4,NOT ENOUGH INFO,NOT ENOUGH INFO
agent2_4turns,baseline,True,4,REFUTES,REFUTES
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,REFUTES,NOT ENOUGH INFO
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,NOT ENOUGH INFO,SUPPORTS
agent2_4turns,baseline,True,4,NOT ENOUGH INFO,SUPPORTS
agent2_4turns,baseline,True,4,REFUTES,SUPPORTS
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,NOT ENOUGH INFO,SUPPORTS
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,REFUTES,REFUTES
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,NOT ENOUGH INFO,SUPPORTS
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,REFUTES,NOT ENOUGH INFO
agent2_4turns,baseline,True,4,REFUTES,NOT ENOUGH INFO
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,REFUTES,NOT ENOUGH INFO
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,REFUTES,REFUTES
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,REFUTES,SUPPORTS
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,SUPPORTS,SUPPORTS
agent2_4turns,baseline,True,4,NOT ENOUGH INFO,NOT ENOUGH INFO
agent2_4turns,baseline,True,4,NOT ENOUGH INFO,REFUTES
